+1.2651855e+003 -6.9472499e+000 -7.3679705e+000
+1.2736031e+003 -6.9936447e+000 -8.2994041e+000
+1.2820767e+003 -6.5938187e+000 -1.1286046e+001
+1.2906067e+003 -6.9890890e+000 -9.0734863e+000
+1.2991934e+003 -6.8126369e+000 -1.2697010e+001
+1.3078372e+003 -6.6718211e+000 -6.7922421e+000
+1.3165385e+003 -6.4997473e+000 -1.0281650e+001
+1.3252977e+003 -8.2016287e+000 -2.5288898e+001
+1.3341152e+003 -6.1924186e+000 -1.6282631e+001
+1.3429913e+003 -6.5339165e+000 -9.3961926e+000
+1.3519266e+003 -7.8088369e+000 -1.2311387e+001
+1.3609213e+003 -7.4617224e+000 -1.3161691e+001
+1.3699757e+003 -7.0029960e+000 -9.4566975e+000
+1.3790905e+003 -7.3312087e+000 -1.2046934e+001
+1.3882659e+003 -7.6934853e+000 -1.1932393e+001
+1.3975023e+003 -6.3692818e+000 -9.1206236e+000
+1.4068003e+003 -6.3611546e+000 -1.2636868e+001
+1.4161600e+003 -6.9813070e+000 -9.8096132e+000
+1.4255820e+003 -6.9462972e+000 -9.2183647e+000
+1.4350668e+003 -6.8896041e+000 -3.4366267e+000
+1.4446145e+003 -6.9602346e+000 -1.0486328e+001
+1.4542258e+003 -7.5027966e+000 -8.4645586e+000
+1.4639011e+003 -6.8553205e+000 -9.5157518e+000
+1.4736409e+003 -7.6969228e+000 -9.7477570e+000
+1.4834453e+003 -7.3055902e+000 -8.7595530e+000
+1.4933149e+003 -6.4339499e+000 -1.1417279e+001
+1.5032504e+003 -7.0885072e+000 -9.5276442e+000
+1.5132518e+003 -7.4015093e+000 -1.4425184e+001
+1.5233198e+003 -8.3517675e+000 -1.0400830e+001
+1.5334547e+003 -6.5469222e+000 -1.7089239e+001
+1.5436572e+003 -7.4492717e+000 -1.1894241e+001
+1.5539275e+003 -7.1807957e+000 -9.7340832e+000
+1.5642661e+003 -6.6061964e+000 -7.8556895e+000
+1.5746735e+003 -7.1549354e+000 -8.7892628e+000
+1.5851501e+003 -7.2936277e+000 -1.1547370e+001
+1.5956965e+003 -6.8193188e+000 -1.2760593e+001
+1.6063130e+003 -7.0076060e+000 -1.0881491e+001
+1.6170001e+003 -6.9422665e+000 -9.0001268e+000
+1.6277584e+003 -6.9870410e+000 -1.0775867e+001
+1.6385883e+003 -7.4577670e+000 -8.5073090e+000
+1.6494901e+003 -7.0590906e+000 -1.1150739e+001
+1.6604646e+003 -7.0374641e+000 -1.0902483e+001
+1.6715120e+003 -7.0299811e+000 -1.1545564e+001
+1.6826329e+003 -6.7591510e+000 -1.2168577e+001
+1.6938279e+003 -7.0204425e+000 -1.0857385e+001
+1.7050973e+003 -7.1600266e+000 -7.5519271e+000
+1.7164417e+003 -7.2762027e+000 -1.0972091e+001
+1.7278616e+003 -7.0746751e+000 -1.1308456e+001
+1.7393574e+003 -7.0153928e+000 -1.2048863e+001
+1.7509297e+003 -6.5454798e+000 -1.2063957e+001
+1.7625791e+003 -7.0526977e+000 -1.1230302e+001
+1.7743059e+003 -7.0596676e+000 -7.8251801e+000
+1.7861107e+003 -7.3724427e+000 -1.0749670e+001
+1.7979941e+003 -7.1864100e+000 -1.1577065e+001
+1.8099565e+003 -7.0588384e+000 -1.3013231e+001
+1.8219987e+003 -7.2610006e+000 -1.1345142e+001
+1.8341207e+003 -7.0022125e+000 -1.1815825e+001
+1.8463236e+003 -6.5033698e+000 -9.9542761e+000
+1.8586075e+003 -6.8672609e+000 -1.1461874e+001
+1.8709733e+003 -7.0051498e+000 -1.1612387e+001
+1.8834213e+003 -7.2142072e+000 -1.2190450e+001
+1.8959521e+003 -7.3824344e+000 -1.2497024e+001
+1.9085663e+003 -7.5863295e+000 -1.2329222e+001
+1.9212644e+003 -7.0207043e+000 -1.2566183e+001
+1.9340470e+003 -7.2222295e+000 -1.1990999e+001
+1.9469147e+003 -7.2636657e+000 -1.1875958e+001
+1.9598679e+003 -7.3511567e+000 -1.1654814e+001
+1.9729073e+003 -7.0894184e+000 -1.3535167e+001
+1.9860336e+003 -7.0109715e+000 -1.4141494e+001
+1.9992471e+003 -6.8838429e+000 -1.4975948e+001
+2.0125485e+003 -7.1335015e+000 -1.2924220e+001
+2.0259384e+003 -6.2842298e+000 -1.5688281e+001
+2.0394174e+003 -6.6462855e+000 -1.3309307e+001
+2.0529861e+003 -7.1946926e+000 -1.3466599e+001
+2.0666450e+003 -7.2713714e+000 -1.7313005e+001
+2.0803950e+003 -7.3345904e+000 -1.2168853e+001
+2.0942363e+003 -7.2508831e+000 -1.3994247e+001
+2.1081697e+003 -7.4866567e+000 -9.1737127e+000
+2.1221958e+003 -7.4959278e+000 -1.5357204e+001
+2.1363152e+003 -7.1768103e+000 -1.3715171e+001
+2.1505286e+003 -7.2483959e+000 -1.4250245e+001
+2.1648364e+003 -6.6946464e+000 -1.1416536e+001
+2.1792397e+003 -7.4053988e+000 -1.5454575e+001
+2.1937385e+003 -7.1851811e+000 -1.4538488e+001
+2.2083340e+003 -7.1100125e+000 -1.4457916e+001
+2.2230266e+003 -7.0688386e+000 -1.3735654e+001
+2.2378169e+003 -7.2586069e+000 -1.2242699e+001
+2.2527056e+003 -7.4413586e+000 -1.3102217e+001
+2.2676934e+003 -6.9934549e+000 -1.4823030e+001
+2.2827808e+003 -7.2080026e+000 -1.4665655e+001
+2.2979688e+003 -7.2262130e+000 -1.4762756e+001
+2.3132576e+003 -7.0565248e+000 -1.4344069e+001
+2.3286482e+003 -7.0465975e+000 -1.7400263e+001
+2.3441411e+003 -7.2642007e+000 -1.5899759e+001
+2.3597373e+003 -7.2456441e+000 -1.5521908e+001
+2.3754370e+003 -7.7102833e+000 -1.4923384e+001
+2.3912415e+003 -6.9393172e+000 -1.5512431e+001
+2.4071509e+003 -7.3222899e+000 -1.5588471e+001
+2.4231663e+003 -7.2293458e+000 -1.5477747e+001
+2.4392881e+003 -7.2213469e+000 -1.5533555e+001
+2.4555171e+003 -7.1133776e+000 -1.6309370e+001
+2.4718542e+003 -7.1091132e+000 -1.3975512e+001
+2.4883000e+003 -7.1810060e+000 -1.5954499e+001
+2.5048552e+003 -6.7831602e+000 -1.5539687e+001
+2.5215205e+003 -7.3450556e+000 -1.6283716e+001
+2.5382969e+003 -7.3230238e+000 -1.6936256e+001
+2.5551846e+003 -7.1679387e+000 -1.7263760e+001
+2.5721848e+003 -7.5170555e+000 -1.7414982e+001
+2.5892981e+003 -7.3151565e+000 -1.6559910e+001
+2.6065254e+003 -7.3408470e+000 -1.5705601e+001
+2.6238672e+003 -7.1174908e+000 -1.6353008e+001
+2.6413242e+003 -7.1725955e+000 -1.7043779e+001
+2.6588977e+003 -6.9274769e+000 -1.7875252e+001
+2.6765879e+003 -7.0485792e+000 -1.7660175e+001
+2.6943958e+003 -7.0106106e+000 -1.7132156e+001
+2.7123223e+003 -7.2855916e+000 -1.7131094e+001
+2.7303679e+003 -7.3395619e+000 -1.7098738e+001
+2.7485337e+003 -7.2856073e+000 -1.6485584e+001
+2.7668203e+003 -7.5624843e+000 -1.7949396e+001
+2.7852285e+003 -7.2734928e+000 -1.7984947e+001
+2.8037593e+003 -7.6215487e+000 -1.7469423e+001
+2.8224133e+003 -7.4159660e+000 -1.7933643e+001
+2.8411914e+003 -7.3179364e+000 -1.6599709e+001
+2.8600945e+003 -7.2395425e+000 -1.8240749e+001
+2.8791233e+003 -7.3400211e+000 -1.8907024e+001
+2.8982788e+003 -7.3617949e+000 -1.9105244e+001
+2.9175615e+003 -7.3810229e+000 -1.6139626e+001
+2.9369729e+003 -7.5081253e+000 -1.7905478e+001
+2.9565132e+003 -7.4969335e+000 -1.9883965e+001
+2.9761836e+003 -7.0919480e+000 -1.9107126e+001
+2.9959846e+003 -7.4030042e+000 -1.9057823e+001
+3.0159177e+003 -7.4180546e+000 -1.9233538e+001
+3.0359832e+003 -7.3870325e+000 -1.9549509e+001
+3.0561824e+003 -7.4056163e+000 -1.9695772e+001
+3.0765156e+003 -7.3376560e+000 -1.9025206e+001
+3.0969844e+003 -7.4221907e+000 -2.0035904e+001
+3.1175894e+003 -7.7999401e+000 -1.9636684e+001
+3.1383313e+003 -7.3649325e+000 -1.9733793e+001
+3.1592114e+003 -7.4646211e+000 -1.9845970e+001
+3.1802302e+003 -7.4174175e+000 -2.0623291e+001
+3.2013892e+003 -7.4348269e+000 -2.0501396e+001
+3.2226887e+003 -7.4321551e+000 -2.1553160e+001
+3.2441299e+003 -7.6629047e+000 -2.0346634e+001
+3.2657139e+003 -7.4537668e+000 -2.0555622e+001
+3.2874414e+003 -7.4849420e+000 -2.0732874e+001
+3.3093135e+003 -7.5194979e+000 -2.0577908e+001
+3.3313311e+003 -7.5207620e+000 -2.0491592e+001
+3.3534951e+003 -7.4548378e+000 -2.0965147e+001
+3.3758066e+003 -7.4606624e+000 -2.1517349e+001
+3.3982666e+003 -7.3966093e+000 -2.2148283e+001
+3.4208760e+003 -7.5888152e+000 -2.1749176e+001
+3.4436360e+003 -7.6621346e+000 -2.1715307e+001
+3.4665471e+003 -7.5320978e+000 -2.2098110e+001
+3.4896108e+003 -7.4543815e+000 -2.1855757e+001
+3.5128281e+003 -7.6174698e+000 -2.2630505e+001
+3.5361997e+003 -7.5959039e+000 -2.2340500e+001
+3.5597268e+003 -7.5540352e+000 -2.2024965e+001
+3.5834104e+003 -7.5766444e+000 -2.2377550e+001
+3.6072517e+003 -7.5496254e+000 -2.2461935e+001
+3.6312515e+003 -7.6064377e+000 -2.2816978e+001
+3.6554109e+003 -7.6279488e+000 -2.2721243e+001
+3.6797312e+003 -7.5969057e+000 -2.2859335e+001
+3.7042134e+003 -7.6467953e+000 -2.3370890e+001
+3.7288582e+003 -7.5402460e+000 -2.2896231e+001
+3.7536672e+003 -7.6475024e+000 -2.4407951e+001
+3.7786411e+003 -7.5777946e+000 -2.3039951e+001
+3.8037813e+003 -7.6718879e+000 -2.3125223e+001
+3.8290886e+003 -7.6349125e+000 -2.3245907e+001
+3.8545645e+003 -7.6879101e+000 -2.3791904e+001
+3.8802097e+003 -7.6566873e+000 -2.4096729e+001
+3.9060256e+003 -7.6520481e+000 -2.4213219e+001
+3.9320132e+003 -7.6541772e+000 -2.4382708e+001
+3.9581738e+003 -7.6656184e+000 -2.3761509e+001
+3.9845083e+003 -7.6788507e+000 -2.4550083e+001
+4.0110183e+003 -7.7986097e+000 -2.5665661e+001
+4.0377043e+003 -7.7841058e+000 -2.4895233e+001
+4.0645681e+003 -7.6693864e+000 -2.5158844e+001
+4.0916106e+003 -7.8236189e+000 -2.5530912e+001
+4.1188330e+003 -7.7951670e+000 -2.5706034e+001
+4.1462363e+003 -7.8044162e+000 -2.5614876e+001
+4.1738223e+003 -7.7437220e+000 -2.5216618e+001
+4.2015918e+003 -7.7679176e+000 -2.6060986e+001
+4.2295459e+003 -7.8236885e+000 -2.5410971e+001
+4.2576860e+003 -7.8201637e+000 -2.5956322e+001
+4.2860132e+003 -7.9037347e+000 -2.5919445e+001
+4.3145288e+003 -7.8847723e+000 -2.6334671e+001
+4.3432344e+003 -7.8884373e+000 -2.6591034e+001
+4.3721309e+003 -7.7579508e+000 -2.6972893e+001
+4.4012197e+003 -7.8477974e+000 -2.6469004e+001
+4.4305020e+003 -7.8739495e+000 -2.7116171e+001
+4.4599790e+003 -7.8499832e+000 -2.7002142e+001
+4.4896523e+003 -7.9223514e+000 -2.7371315e+001
+4.5195229e+003 -7.9000149e+000 -2.7038849e+001
+4.5495923e+003 -7.9548955e+000 -2.7749269e+001
+4.5798618e+003 -7.9664197e+000 -2.7839762e+001
+4.6103325e+003 -7.9129119e+000 -2.7993345e+001
+4.6410063e+003 -7.9920669e+000 -2.8180523e+001
+4.6718838e+003 -7.9257288e+000 -2.8539183e+001
+4.7029668e+003 -7.9400110e+000 -2.8363970e+001
+4.7342568e+003 -7.9549270e+000 -2.8888680e+001
+4.7657549e+003 -7.9667506e+000 -2.8773335e+001
+4.7974624e+003 -8.0260944e+000 -2.8895336e+001
+4.8293813e+003 -8.0053349e+000 -2.8933420e+001
+4.8615122e+003 -8.0246134e+000 -2.9222183e+001
+4.8938569e+003 -8.0831957e+000 -2.9104607e+001
+4.9264165e+003 -8.0765886e+000 -2.9416634e+001
+4.9591934e+003 -8.0912743e+000 -2.9609217e+001
+4.9921880e+003 -8.0621653e+000 -2.9594576e+001
+5.0254019e+003 -8.0949326e+000 -3.0031759e+001
+5.0588369e+003 -8.1519794e+000 -3.0139807e+001
+5.0924946e+003 -8.1421862e+000 -3.0574890e+001
+5.1263760e+003 -8.1508408e+000 -3.0252504e+001
+5.1604829e+003 -8.1689396e+000 -3.0608213e+001
+5.1948169e+003 -8.2017155e+000 -3.0965891e+001
+5.2293789e+003 -8.3020954e+000 -3.0890406e+001
+5.2641714e+003 -8.2326403e+000 -3.0912369e+001
+5.2991948e+003 -8.3039846e+000 -3.1402168e+001
+5.3344517e+003 -8.2988796e+000 -3.1186506e+001
+5.3699429e+003 -8.2825928e+000 -3.1751413e+001
+5.4056704e+003 -8.4534521e+000 -3.2034882e+001
+5.4416357e+003 -8.3523350e+000 -3.2179455e+001
+5.4778398e+003 -8.3789072e+000 -3.2274677e+001
+5.5142852e+003 -8.4122839e+000 -3.2331066e+001
+5.5509731e+003 -8.3696880e+000 -3.2325180e+001
+5.5879048e+003 -8.3766851e+000 -3.2739243e+001
+5.6250825e+003 -8.4890118e+000 -3.2882526e+001
+5.6625073e+003 -8.4922132e+000 -3.3319824e+001
+5.7001812e+003 -8.4622078e+000 -3.3178497e+001
+5.7381060e+003 -8.4822226e+000 -3.3410435e+001
+5.7762827e+003 -8.4848232e+000 -3.3460777e+001
+5.8147134e+003 -8.5272627e+000 -3.4125805e+001
+5.8533999e+003 -8.5657053e+000 -3.3782738e+001
+5.8923442e+003 -8.5756083e+000 -3.3741932e+001
+5.9315474e+003 -8.6436234e+000 -3.4228943e+001
+5.9710112e+003 -8.6640472e+000 -3.4763428e+001
+6.0107373e+003 -8.6800070e+000 -3.4642799e+001
+6.0507280e+003 -8.6811771e+000 -3.4799732e+001
+6.0909849e+003 -8.7678852e+000 -3.5021523e+001
+6.1315098e+003 -8.7108040e+000 -3.5208656e+001
+6.1723042e+003 -8.7033005e+000 -3.5426487e+001
+6.2133696e+003 -8.7496357e+000 -3.5568039e+001
+6.2547085e+003 -8.7260103e+000 -3.5442753e+001
+6.2963228e+003 -8.7489061e+000 -3.6142597e+001
+6.3382134e+003 -8.6596298e+000 -3.6212078e+001
+6.3803828e+003 -8.8781548e+000 -3.6234581e+001
+6.4228330e+003 -8.7682095e+000 -3.6278923e+001
+6.4655654e+003 -8.7761297e+000 -3.6652824e+001
+6.5085825e+003 -8.8831425e+000 -3.6537399e+001
+6.5518853e+003 -8.8701506e+000 -3.6570236e+001
+6.5954766e+003 -8.8555975e+000 -3.7084438e+001
+6.6393579e+003 -8.9299736e+000 -3.7952366e+001
+6.6835308e+003 -8.8977327e+000 -3.7579575e+001
+6.7279980e+003 -8.9180326e+000 -3.7746471e+001
+6.7727607e+003 -9.0056324e+000 -3.7833435e+001
+6.8178213e+003 -9.0111971e+000 -3.8060925e+001
+6.8631821e+003 -8.9913073e+000 -3.8189236e+001
+6.9088442e+003 -9.0084076e+000 -3.8443958e+001
+6.9548101e+003 -9.0554228e+000 -3.8490273e+001
+7.0010820e+003 -9.0248470e+000 -3.8777470e+001
+7.0476616e+003 -9.0647240e+000 -3.8862926e+001
+7.0945513e+003 -9.0862951e+000 -3.9172249e+001
+7.1417529e+003 -9.1155357e+000 -3.9419651e+001
+7.1892686e+003 -9.1437082e+000 -3.9489975e+001
+7.2371006e+003 -9.1650629e+000 -3.9635868e+001
+7.2852505e+003 -9.2054453e+000 -3.9850948e+001
+7.3337212e+003 -9.2051334e+000 -4.0055603e+001
+7.3825137e+003 -9.2230330e+000 -4.0220539e+001
+7.4316313e+003 -9.2463188e+000 -4.0571526e+001
+7.4810757e+003 -9.3035231e+000 -4.0670181e+001
+7.5308486e+003 -9.3044090e+000 -4.0950741e+001
+7.5809531e+003 -9.3086910e+000 -4.1126251e+001
+7.6313911e+003 -9.3582869e+000 -4.1139545e+001
+7.6821646e+003 -9.3519878e+000 -4.1385590e+001
+7.7332754e+003 -9.3896160e+000 -4.1670692e+001
+7.7847266e+003 -9.4231949e+000 -4.1806419e+001
+7.8365200e+003 -9.4335613e+000 -4.2037884e+001
+7.8886582e+003 -9.4670038e+000 -4.2143082e+001
+7.9411431e+003 -9.5217419e+000 -4.2317120e+001
+7.9939775e+003 -9.5495825e+000 -4.2476639e+001
+8.0471631e+003 -9.5280752e+000 -4.2725910e+001
+8.1007026e+003 -9.5560646e+000 -4.2886124e+001
+8.1545986e+003 -9.5880470e+000 -4.3105370e+001
+8.2088525e+003 -9.6231289e+000 -4.3365475e+001
+8.2634678e+003 -9.6340952e+000 -4.3549900e+001
+8.3184473e+003 -9.6754723e+000 -4.3793781e+001
+8.3737910e+003 -9.7257977e+000 -4.3879890e+001
+8.4295039e+003 -9.7237349e+000 -4.4047485e+001
+8.4855869e+003 -9.7636366e+000 -4.4377865e+001
+8.5420439e+003 -9.7806234e+000 -4.4417835e+001
+8.5988760e+003 -9.8293123e+000 -4.4565765e+001
+8.6560859e+003 -9.8597107e+000 -4.4725273e+001
+8.7136768e+003 -9.8696089e+000 -4.4969120e+001
+8.7716514e+003 -9.9173756e+000 -4.5136448e+001
+8.8300107e+003 -9.9350233e+000 -4.5284580e+001
+8.8887588e+003 -9.9540253e+000 -4.5567650e+001
+8.9478975e+003 -1.0019946e+001 -4.5727810e+001
+9.0074297e+003 -1.0046889e+001 -4.5928589e+001
+9.0673584e+003 -1.0076368e+001 -4.6188671e+001
+9.1276855e+003 -1.0104259e+001 -4.6269348e+001
+9.1884141e+003 -1.0112783e+001 -4.6469204e+001
+9.2495469e+003 -1.0161861e+001 -4.6608971e+001
+9.3110859e+003 -1.0190317e+001 -4.6866741e+001
+9.3730342e+003 -1.0241945e+001 -4.7037289e+001
+9.4353955e+003 -1.0251868e+001 -4.7264256e+001
+9.4981709e+003 -1.0283026e+001 -4.7477673e+001
+9.5613643e+003 -1.0299231e+001 -4.7640152e+001
+9.6249785e+003 -1.0360970e+001 -4.7836727e+001
+9.6890156e+003 -1.0394999e+001 -4.8059563e+001
+9.7534785e+003 -1.0400787e+001 -4.8139877e+001
+9.8183711e+003 -1.0430297e+001 -4.8284660e+001
+9.8836943e+003 -1.0464093e+001 -4.8599216e+001
+9.9494531e+003 -1.0482868e+001 -4.8798603e+001
+1.0015648e+004 -1.0531072e+001 -4.8963966e+001
+1.0082285e+004 -1.0564112e+001 -4.9133797e+001
+1.0149365e+004 -1.0597663e+001 -4.9307343e+001
+1.0216891e+004 -1.0657969e+001 -4.9486282e+001
+1.0284866e+004 -1.0666657e+001 -4.9731712e+001
+1.0353294e+004 -1.0677505e+001 -4.9888023e+001
+1.0422176e+004 -1.0708864e+001 -5.0041492e+001
+1.0491518e+004 -1.0757798e+001 -5.0299667e+001
+1.0561319e+004 -1.0835411e+001 -5.0411530e+001
+1.0631587e+004 -1.0843729e+001 -5.0579895e+001
+1.0702320e+004 -1.0874804e+001 -5.0807213e+001
+1.0773525e+004 -1.0897717e+001 -5.0976795e+001
+1.0845204e+004 -1.0930036e+001 -5.1169277e+001
+1.0917359e+004 -1.0958936e+001 -5.1359531e+001
